tag,genus,species,division,updated,treeID,XTOP,YTOP,ZTOP,zmax,zmean,zsd,zskew,zkurt,zentropy,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,itot,imax,imean,isd,iskew,ikurt,ipground,ipcumzq10,ipcumzq30,ipcumzq50,ipcumzq70,ipcumzq90,p1th,p2th,p3th,p4th,p5th,pground,n,area
99991433,Gleditsia,triacanthos,Broadleaf,2006-01-01,6778,481937.64,5456533.03,11.74,11.74,6.867707509881423,4.722849250303695,-0.49803192888887954,1.5880020224265659,0.7154396393057939,57.70750988142292,72.33201581027669,0,0,0,0,0,4.6579999999999995,5.692000000000001,6.472000000000001,7.402000000000001,8.26,9.044000000000002,10.98,11.064000000000002,11.17,11.24,11.28,11.374,11.49,11.55,27.77777777777778,27.77777777777778,28.96825396825397,30.555555555555557,36.507936507936506,43.65079365079365,50,56.34920634920635,57.14285714285714,271256,2813,1072.1581027667985,411.923669901303,0.4235674082238254,3.300542875464755,21.878594390538826,21.878594390538826,25.276122924469874,40.03856135901142,60.16014392308373,86.72508626537294,88.93280632411067,9.090909090909092,1.9762845849802373,0,0,26.08695652173913,253,14.149100001794611
99991434,Gleditsia,triacanthos,Broadleaf,2006-01-01,7087,481949.01,5456511.75,12.27,12.27,6.628150684931507,5.470670387391502,-0.12179887204596455,1.213660466369064,0.5861706377151875,48.63013698630137,67.12328767123287,0,0,0,0,0,0.11499999999999999,2.9125000000000005,4.08,5.0525,5.605,11.7775,12.030000000000001,12.18,12.19,12.200000000000001,12.21,12.23,12.24,12.25,33.56643356643357,34.96503496503497,36.36363636363637,45.45454545454545,52.44755244755245,52.44755244755245,53.84615384615385,55.24475524475525,55.24475524475525,153530,1926,1051.5753424657535,482.43635757678015,-0.14412884647497512,1.992544204666101,21.430339347358824,21.430339347358824,25.112355891356735,35.110401875854876,56.754380251416656,88.84647951540416,75.34246575342466,23.28767123287671,1.36986301369863,0,0,26.027397260273972,146,3.8411999989312142
99991435,Gleditsia,triacanthos,Broadleaf,2006-01-01,6957,481943.96,5456521.34,12.23,12.23,5.1338043478260875,5.075165312609093,0.4146027452985907,1.4964151322342334,0.6909824664781771,41.30434782608695,64.13043478260869,0,0,0,0,0,0,0,2.98,3,3.02,3.8425000000000002,5.314000000000002,7.493500000000001,9.472000000000001,12.002500000000003,12.187999999999999,12.1935,12.200000000000001,12.21,36.26373626373626,36.26373626373626,54.94505494505495,59.34065934065934,64.83516483516483,64.83516483516483,68.13186813186813,71.42857142857143,71.42857142857143,92321,1932,1003.4891304347826,443.7498675329372,0.14615061865849507,2.353103471389887,35.76867668244495,35.76867668244495,35.76867668244495,48.87512050346075,57.674851875521284,85.05215498099024,91.30434782608695,8.695652173913043,0,0,0,35.869565217391305,92,3.8220000002924355
99991436,Gleditsia,triacanthos,Broadleaf,2006-01-01,6851,481939.83,5456529.08,12.22,12.22,5.765952380952381,4.635737025562811,0.04257275527655231,1.6341844167613726,0.7471135874689003,54.761904761904766,68.45238095238095,0,0,0,0,0,0.009000000000000128,4.7235000000000005,4.934,5.714000000000001,6.075,6.2285,6.476000000000003,6.852,8.485000000000001,10.332500000000026,11.98,12.039000000000001,12.086,12.15,31.736526946107784,31.736526946107784,32.33532934131736,38.92215568862275,51.49700598802395,66.46706586826348,70.65868263473054,74.8502994011976,75.44910179640718,141326,2510,841.2261904761905,468.7166924199151,0.6768738502209399,2.9798401449206278,29.107878238965228,29.107878238965228,29.107878238965228,39.619744420701075,53.39640264353339,81.73655236828326,73.21428571428571,21.428571428571427,5.357142857142857,0,0,30.357142857142854,168,7.820999997994862
4426,Pseudotsuga,menziesii,Coniferous,NA,10124,481515.04000000004,5456244.07,22.77,22.77,12.209275305238283,5.54039754096787,-0.4480890225375475,2.5505730198353107,0.9366427243932122,56.32138637258763,93.69830641985033,0,4.976000000000001,6.390000000000001,7.0200000000000005,8.01,9.43,10.103000000000002,11.53,12.450000000000001,13.290000000000001,13.709000000000001,14.588000000000003,15.030000000000001,15.56,16.325000000000003,17.02,17.649000000000004,19.14400000000002,20.511000000000003,6.304176516942474,9.21985815602837,18.912529550827422,28.250591016548462,39.51930654058314,54.45232466509062,71.90701339637509,88.0614657210402,94.99605988967691,1712698,1342,674.5561244584482,255.93686483857346,-0.5574284388752186,2.478681620939121,6.156251715130163,9.810836469710363,29.546656795301917,49.338120322438634,69.43886195931799,90.16195499732001,71.56360771957463,25.167388735722724,3.0326900354470263,0.23631350925561243,0,5.75029539188657,2539,129.77010000281047
9999214,Acer,saccharinum,Broadleaf,2006-01-01,5044,481346.60000000003,5456651.09,13.46,13.46,6.496183395291202,3.760990551913815,-0.5092456095968088,2.3327194390936943,0.8767837713041932,59.23172242874845,81.41263940520446,0,0,0,3.232,4.59,5.436,5.992000000000001,6.41,6.867,7.25,7.58,7.8500000000000005,8.2,8.552000000000001,9.015,9.59,10.322000000000001,10.934000000000001,11.857,18.610421836228287,19.35483870967742,22.084367245657567,29.65260545905707,43.67245657568238,63.0272952853598,77.79156327543424,88.33746898263027,95.78163771712158,604486,1241,749.0532837670385,299.35215970425287,-0.5459507471750722,2.2676295032669453,18.753949636550722,18.753949636550722,28.46616795095337,48.44231297333603,69.30714689835662,89.7407053265088,67.53407682775713,28.624535315985128,3.593556381660471,0.24783147459727387,0,18.21561338289963,807,69.60800000121922
9999237,Acer,saccharinum,Broadleaf,2006-01-01,6153,481294.03,5456576.99,14.55,14.55,8.800212765957447,6.471999651232297,-0.4377746298836639,1.277976723196392,0.4136649473821295,60.42553191489362,64.25531914893618,0,0.55,0.5700000000000001,0.59,0.61,0.63,0.6515000000000001,9.192000000000002,10.7705,14.25,14.26,14.27,14.280000000000001,14.290000000000001,14.3,14.31,14.32,14.33,14.34,35.82089552238806,36.46055437100213,36.46055437100213,37.52665245202558,38.166311300639656,39.65884861407249,41.36460554371002,45.84221748400852,45.84221748400852,483908,1610,1029.591489361702,294.7796892131769,-1.4448158622516496,4.9854613244490915,6.923216809806823,12.031625846235235,30.346470816766825,45.58841763310381,66.92739115699679,91.07082337965068,93.40425531914893,4.8936170212765955,1.4893617021276597,0.2127659574468085,0,5.74468085106383,470,34.611000002874995
9999252,Cornus,nuttallii,Broadleaf,2006-01-01,11908,481942.10000000003,5456055.8,7.76,7.76,4.086312399355878,2.2073707376009533,-0.7994781849696636,2.370188035207986,NA,59.09822866344605,80.03220611916264,0,0,0.27,2.02,3.35,3.64,3.87,4.04,4.29,4.55,4.92,5.240000000000001,5.55,5.82,5.95,6.07,6.2,6.28,6.46,16.910569105691057,18.3739837398374,20.48780487804878,23.2520325203252,34.796747967479675,51.38211382113821,62.60162601626016,85.52845528455285,99.34959349593497,555932,1412,895.220611916264,287.54875260179926,-0.7518731585571131,2.97066863273343,11.236086427836497,11.854327507680795,28.144809077369175,49.83127432851499,68.94638193160316,90.47023736716001,81.80354267310788,16.908212560386474,1.288244766505636,0,0,11.916264090177133,621,41.481599999923816
9999254,Cornus,kousa,Broadleaf,2006-01-01,5258,481376.98,5456636.04,3.7800000000000002,3.7800000000000002,1.7478260869565219,1.0680651857947245,-0.28410658766388497,1.8329278951074586,0.6942654055103717,65.21739130434783,60.86956521739131,0.24100000000000002,0.432,0.458,0.504,0.535,0.5660000000000001,1.4450000000000014,2.004,2.095,2.15,2.3740000000000006,2.41,2.431,2.484,2.49,2.5140000000000002,2.5440000000000005,2.6140000000000003,2.702,9.090909090909092,36.36363636363636,36.36363636363636,36.36363636363636,40.90909090909091,54.54545454545454,95.45454545454545,100,100,12782,838,555.7391304347826,210.87290816795192,-1.1162608020238618,3.0824216364963726,1.267407291503677,5.429510248787357,18.69816930057894,45.25895790956032,66.39805977155375,85.01799405413864,56.52173913043478,34.78260869565217,8.695652173913043,0,0,4.3478260869565215,23,0.9016000003952999
9999277,Cornus,kousa,Broadleaf,NA,240,481282.21,5456981.2,31.93,31.93,20.167785461146167,10.998363740459514,-0.9056854578723025,2.3158384215688965,0.8275990595639086,63.030512576713626,82.34938196905523,0,0,0.03,8.45,14.61,16.59,18.98,21.68,23.736000000000004,25.080000000000002,26.34,27.240000000000002,27.8,28.54,29.07,29.44,29.8,30.18,30.786000000000005,18.326417704011064,19.467496542185337,20.184993084370678,22.657330567081605,28.622060857538035,35.48582295988935,41.450553250345784,51.47821576763486,72.03492392807746,7676968,1438,663.5809490880802,278.2450610661564,-0.35880402530088795,2.2624829113510914,17.883518597446283,17.89334018325985,31.331757537611203,47.282351574215234,65.99087035402518,88.11141325585831,67.50799550522949,26.666090414037512,5.3159305039329245,0.4926959979254905,0.017287578874578616,13.907857204598495,11569,321.88050000290434
9999315,Cornus,nuttallii,Broadleaf,2006-01-01,11821,481960.08,5456062.53,27.39,27.39,14.152571813285459,7.084278050251057,-0.5645670539213672,2.5201803465897545,0.9165972898264444,56.50807899461401,89.00359066427289,0,0,6.360500000000001,8.218000000000002,9.96,11.103000000000002,12.41,13.386000000000003,14.512999999999998,15.44,16.3385,16.86,17.805500000000002,18.618000000000002,19.6325,20.38,21.259000000000004,22.456000000000007,24.1565,11.136057476425684,13.246519982038617,20.02694207453974,29.50157162101482,41.221374045801525,55.90480466995959,73.10282891782667,88.05568028738213,96.54243376740008,1553624,1533,697.3177737881508,287.3389383228396,-0.19991932783340188,2.5810243702957676,15.42606190429602,15.42606190429602,32.86058917730416,50.14051018779318,69.23341812433381,89.20697672023604,72.12746858168761,24.59605026929982,3.231597845601436,0.04488330341113106,0,10.457809694793536,2228,95.40089999758722
9999331,Quercus,garryana,Broadleaf,1904-12-01,1673,481308.47000000003,5456879.41,5.13,5.13,2.491492537313433,2.0920298116964293,-0.19454270309622904,1.244058791337591,0.7483458117181747,55.970149253731336,58.95522388059702,0,0,0,0,0,0,0.02,1.632000000000001,2.5785,3.295,3.8015000000000003,4.056000000000001,4.133500000000001,4.261,4.4625,4.628,4.691000000000001,4.83,4.947,38.34586466165413,39.097744360902254,39.097744360902254,41.35338345864661,44.3609022556391,49.62406015037594,52.63157894736842,63.1578947368421,79.69924812030075,100843,1400,752.5597014925373,252.98442732524697,-0.376253615699295,2.746987713807458,33.86749700028758,33.86749700028758,33.86749700028758,45.87031325922474,66.90796584790219,88.36309907479945,67.91044776119402,28.35820895522388,3.731343283582089,0,0,33.582089552238806,134,3.8610000003324823
9999399,Cornus,kousa,Broadleaf,2006-01-01,5367,481366.45,5456630.17,3.8000000000000003,3.8000000000000003,1.479090909090909,1.2678099192473575,0.2279325454541194,1.626381440482035,0.9389433656943028,45.45454545454545,40.909090909090914,0.0014999999999999946,0.034,0.08950000000000005,0.20400000000000001,0.245,0.323,0.3335,0.7600000000000005,1.3900000000000001,1.425,1.4875,1.912000000000001,2.2385,2.4170000000000003,2.54,2.632,2.9305000000000008,3.0970000000000004,3.243,42.857142857142854,42.857142857142854,42.857142857142854,61.9047619047619,61.9047619047619,71.42857142857143,85.71428571428571,90.47619047619047,100,17554,1333,797.9090909090909,328.46249464681716,-0.6098830339200946,2.5521917873947517,12.61820667654096,19.24917397744104,39.42121453799704,51.57798792298052,68.17249629714026,86.71527856898713,63.63636363636363,31.818181818181817,4.545454545454546,0,0,9.090909090909092,22,0.940799999498576
9999401,Acer,saccharinum,Broadleaf,2006-01-01,6023,481321.02,5456586.37,10.14,10.14,5.019890829694323,3.782937304382307,-0.40957634782322583,1.4156614412225033,0.7378586143194849,62.44541484716157,65.50218340611353,0,0,0,0,0,0,3.981500000000003,5.2059999999999995,6.263000000000001,6.800000000000001,7.2635000000000005,7.49,7.72,7.909000000000001,8.227500000000001,8.49,8.77,8.969000000000003,9.353,34.35448577680525,34.57330415754923,34.57330415754923,35.667396061269145,37.855579868708965,43.982494529540475,53.17286652078774,72.64770240700219,92.12253829321662,416801,1504,910.0458515283843,286.35110289531076,-0.9529881351588565,3.618535346859565,34.783025952432936,34.783025952432936,34.783025952432936,51.33936818769629,70.19992754336002,90.04249030112692,84.06113537117903,14.628820960698691,1.3100436681222707,0,0,30.567685589519648,458,24.354200002853013
9999394,Acer,rubrum,Broadleaf,2006-01-01,12345,481892.10000000003,5456001.42,15.23,15.23,7.364905660377358,4.860372854236445,-0.41949051680154964,1.8051290980758452,0.8709969673876635,57.92452830188679,73.9622641509434,0,0,0,0,1.5975000000000001,5.504,6.5175,7.17,8.0215,8.43,8.9695,9.764,10.517000000000001,10.926,11.36,11.830000000000004,12.319500000000001,12.863000000000003,13.715999999999994,23.251417769376182,26.84310018903592,27.977315689981097,32.32514177693762,43.28922495274102,57.27788279773157,67.67485822306239,84.12098298676749,95.08506616257088,432649,1795,816.3188679245283,281.38539626503393,-0.6045716433768946,3.537397329145714,27.195717544707144,27.195717544707144,34.54832901497519,53.186994538297796,71.54136494017091,90.17633231557221,82.0754716981132,16.22641509433962,1.6981132075471699,0,0,22.07547169811321,530,14.93999999994412
4388,Pseudotsuga,menziesii,Coniferous,NA,9538,481607.9,5456292.14,31.1,31.1,15.660196224540487,8.870279797627267,-0.52574098707161665,2.024293965958312,0.9208665887587922,59.761549925484346,85.91654247391952,0,0.54,2.2800000000000002,5.95,8.782499999999999,11.450000000000001,13.32,15.56,17.54,18.63,19.4875,20.170000000000005,20.86,21.740000000000002,22.41,23.25,24.2,25.425000000000004,27.2775,18.36024844720497,20.248447204968947,25.763975155279503,33.44099378881988,40,50.285714285714285,70.2111801242236,88.19875776397515,96.59627329192547,2870887,1582,713.0866865375062,276.17686328287857,-0.28464751142594863,2.8089130622606207,8.078966535429641,12.852822141728323,33.01512738049251,50.562979316148635,70.3762286707906,90.60318291872859,73.52210630899155,23.149528067560855,3.0303030303030303,0.273224043715847,0.024838549428713365,6.184798807749627,4026,167.5718000061943
4367,Pseudotsuga,menziesii,Coniferous,NA,8560,481585.2,5456384.0200000005,29.85,29.85,15.919522783251232,8.069060942290339,-0.5612838941080297,2.259221447809039,0.9289453862411623,58.097290640394085,90.24014778325123,0,2.35,6.87,8.774000000000001,10.377500000000001,11.631,12.4,14.346000000000004,17.1815,18.01,19.2485,19.97,20.66,21.63,22.55,23.122000000000007,23.87,25.166000000000015,26.642999999999994,11.117955035417308,13.951339698182938,20.696027101940253,31.32121958731136,41.14567292885741,49.49183862026486,66.27656298121343,85.09393286110256,95.78072066522944,2494151,1610,767.9036330049261,286.00479881502054,-0.22502677502388632,3.0731360817958415,12.912890999783091,14.658936046775034,35.240368365828694,54.4670711596852,72.98579757199944,91.36275229527001,76.60098522167488,21.551724137931032,1.816502463054187,0.03078817733990148,0,8.52832512315271,3248,128.24239999836533
4277,Pseudotsuga,menziesii,Coniferous,NA,7851,481530.12,5456448.58,18.51,18.51,8.005173393973848,5.1336129337138265,-0.11367036322668543,2.0519879901564977,0.902948687010338,51.335986355884025,81.40989198408187,0,0,0,3.6720000000000006,4.64,5.218,6.213000000000001,6.644000000000001,7.41,8.23,8.949000000000002,9.648000000000003,10.377000000000002,11.290000000000001,11.955000000000004,13.030000000000001,13.8,14.702000000000005,16.133999999999997,18.600682593856654,20.136518771331055,31.22866894197952,44.937428896473264,56.93970420932878,68.99886234357224,79.57906712172924,90.50056882821389,96.81456200227531,1308442,1454,743.8555997725981,277.370450981274,-0.42394456052114343,2.8030126246122014,19.2854555264964,19.2854555264964,32.06439414204068,50.922318299168026,70.07777188442438,90.46407865232085,71.85901080159182,24.843661171119955,3.1267765776009093,0.17055144968732233,0,16.316088686753837,1759,55.850100001487974
4123,Pseudotsuga,menziesii,Coniferous,NA,6167,481458.59,5456575.8,15.34,15.34,6.583320561941251,5.043272691983053,-0.015746627702864033,1.5503635777697342,0.8763752596892797,51.46871008939975,68.83780332056195,0,0,0,0.29,0.67,1.786,4.024000000000001,5.13,5.74,6.82,7.892000000000001,8.614,9.59,10.69,11.36,11.84,12.437,13.256000000000002,13.959000000000001,28.9002557544757,32.73657289002557,36.44501278772378,47.31457800511509,54.34782608695652,63.42710997442455,70.46035805626599,84.14322250639385,93.09462915601023,520109,1471,664.2515964240102,277.9345298063941,0.05143210092947244,2.8114292645995445,22.383000486436497,22.383000486436497,39.18390183596131,57.03035325287584,73.72243125960135,90.7667431249988,75.09578544061303,22.094508301404854,2.80970625798212,0,0,15.197956577266922,783,19.424199998837267
99991043,Gleditsia,triacanthos,Broadleaf,2006-01-01,4949,481257.31,5456657.13,9.26,9.26,4.308717478930011,3.4206667962659476,-0.344460505349174,1.3102982237703031,0.7005567624128636,59.802125320630275,63.10003664345915,0,0,0,0,0,0,0.04,4.232000000000001,5.46,6.13,6.49,6.68,6.84,7.05,7.32,7.5,7.72,7.91,8.120000000000001,36.91348973607038,36.91348973607038,36.98680351906158,38.306451612903224,41.165689149560116,46.004398826979475,54.94868035190616,77.71260997067449,96.99413489736071,2300808,1367,843.095639428362,275.62906857778023,-0.8156533795218899,3.219645981504439,34.870271661086015,34.870271661086015,34.870271661086015,52.753771718457166,71.34245882316125,90.43883713895292,84.68303407841701,13.997801392451448,1.282521069989007,0.03664345914254306,0,30.450714547453277,2729,79.62030000150232
99991044,Gleditsia,triacanthos,Broadleaf,2006-01-01,5040,481262.63,5456650.87,10.25,10.25,5.517144203581527,3.5428341882926953,-0.7092079150712289,1.834962137746272,0.7686935943789626,65.28432296575558,73.42130065975495,0,0,0,0,0.03,4.311999999999998,5.584000000000001,6.41,6.86,7.19,7.46,7.69,7.9,8.054000000000002,8.2,8.38,8.61,8.99,9.298999999999996,26.587052168447517,26.61847894406034,26.807039597737273,28.881206788183533,33.658076681332496,38.27781269641735,49.748585795097426,74.8585795097423,93.77749842866122,2702257,1367,848.9654414074772,272.07312224139883,-0.8676334439319865,3.264819127801291,27.278123435335722,27.278123435335722,32.54786646865935,50.136904076851316,70.15431914877082,90.41323604675647,85.42255733584668,13.477851083883131,1.0367577756833177,0.06283380458686773,0,24.002513352183474,3183,89.6203999954652
9999411,Pseudotsuga,menziesii,Coniferous,2006-01-01,12198,481887.64,5456020.47,10.35,10.35,4.152299084435402,2.7341953924440547,0.1479853813057897,2.1314264995360475,0.9224087951602922,46.1851475076297,77.61953204476093,0,0,0.6210000000000008,1.6940000000000004,2.25,2.52,2.85,3,3.54,3.88,4.352000000000001,5.002000000000001,5.61,6.104000000000001,6.3,6.59,6.88,8,8.81,15.580448065173117,23.014256619144604,41.64969450101833,53.86965376782078,61.812627291242364,72.70875763747455,88.18737270875764,91.75152749490834,96.94501018329939,609622,1349,620.1648016276704,251.21065174477968,-0.09572229335409908,2.621866142587781,12.982143032895793,12.982143032895793,33.43727752607354,53.60190413075644,72.33630019913979,91.51687439101607,67.65005086469989,29.60325534079349,2.746693794506612,0,0,10.27466937945066,983,35.22360000101195
9999454,Cornus,kousa,Broadleaf,2006-01-01,5225,481381.13,5456638.53,10.97,10.97,5.198082595870207,2.4681133666812944,0.0010853801822239466,2.639553424521258,0.9373844437920719,47.78761061946903,90.56047197640117,0.299,2.218,2.7760000000000007,3.34,3.505,3.8579999999999997,4.226,4.49,4.640999999999999,4.94,5.398000000000001,5.898000000000002,6.144000000000001,6.582000000000001,6.99,7.344,7.8260000000000005,8.52,9.20999999999999,5.9171597633136095,9.763313609467456,18.93491124260355,38.16568047337278,57.396449704142015,70.11834319526628,83.4319526627219,93.78698224852072,98.22485207100593,212814,1209,627.7699115044247,226.92282955069533,-0.27857679034019833,2.7797120280927463,1.7902957512193747,9.17843750881051,30.846654825340437,53.4762750570921,72.74568402454726,92.71993383893917,74.33628318584071,23.303834808259587,2.359882005899705,0,0,2.6548672566371683,339,23.908500000692207
9999532,Liquidambar,styraciflua,Broadleaf,2006-01-01,11940,481926.81,5456048.04,7.890000000000001,7.890000000000001,3.6672678762006403,2.2861640711032276,-0.5012150378262661,2.0061383160541397,0.9012876325752953,61.15261472785486,74.3863393810032,0,0,0,0,1.81,2.8280000000000003,3.35,3.7540000000000004,4.042,4.3,4.598000000000001,4.79,4.9940000000000015,5.182,5.350000000000001,5.63,5.82,6.108000000000002,6.692,21.794871794871796,24.252136752136753,26.38888888888889,33.22649572649573,43.269230769230774,58.97435897435898,78.63247863247864,92.09401709401709,96.90170940170941,680703,1389,726.4706510138741,274.09456117303716,-0.5112436904745689,2.7068971585438444,23.82551568011306,23.82551568011306,32.113858760722366,50.10907840864518,69.82355006515323,90.1858813608872,75.66702241195304,22.73212379935966,1.6008537886872998,0,0,20.8110992529349,937,55.37070000149317
9999551,Liquidambar,styraciflua,Broadleaf,2006-01-01,11996,481890.96,5456041.24,9.75,9.75,4.21284052019165,2.821852169346343,-0.36421975174177224,1.8634084648045122,NA,58.932238193018485,72.68993839835728,0,0,0,0,0.91,3.3000000000000003,3.8200000000000003,4.14,4.46,4.8500000000000005,5.28,5.58,5.82,6.100000000000001,6.33,6.66,7.130000000000003,7.500000000000003,8,25.085675119945165,27.278958190541463,29.198080877313224,36.60041124057574,50.23989033584647,65.2501713502399,81.631254283756,93.2145305003427,98.14941740918437,979967,1640,670.750855578371,271.0027716981933,-0.021983521209775325,3.168518250893835,23.41864572990723,23.466708572839696,31.94230009786044,51.150702013435144,70.68125763418564,90.23365072497339,69.81519507186859,27.241615331964407,2.943189596167009,0,0,21.6974674880219,1461,70.93299999786471
9999559,Liquidambar,styraciflua,Broadleaf,2006-01-01,12096,481897.74,5456031.73,9.13,9.13,3.93076990376203,2.9324722722294663,-0.2750914645664091,1.6093075296350985,0.8022920059702008,58.355205599300085,68.50393700787401,0,0,0,0,0,0,3.5040000000000013,3.86,4.138999999999999,4.62,5.051,5.352,5.73,6.08,6.355000000000001,6.686,6.96,7.538000000000002,7.888999999999999,31.523642732049034,31.523642732049034,31.611208406304726,36.42732049036777,49.474605954465844,61.7338003502627,75.91943957968476,87.56567425569176,97.54816112084063,810648,1352,709.2283464566929,270.42906720001076,-0.26253551966441346,2.7045406144390487,34.84545696775913,34.84545696775913,34.84545696775913,51.07876661633656,70.14635205415914,89.38133443862193,74.36570428696413,23.27209098862642,2.3622047244094486,0,0,30.621172353455815,1143,41.8701000015066
9999562,Cornus,nuttallii,Broadleaf,1904-12-01,1768,481312.46,5456872.96,3.68,3.68,2.9056521739130434,0.3902892410759035,0.5129735372720244,2.388487192572998,0.4432704464110449,43.47826086956522,100,2.401,2.422,2.47,2.5220000000000002,2.66,2.744,2.7670000000000003,2.794,2.836,2.84,2.857,2.926,2.9560000000000004,2.986,3.1000000000000005,3.232,3.3580000000000005,3.504000000000001,3.6199999999999997,0,0,0,0,0,0,22.727272727272727,63.63636363636364,86.36363636363637,20166,1133,876.7826086956521,181.88106916377555,-1.84772523467098,7.028886383563909,0,14.172369334523454,32.07378756322523,55.191907170484974,70.14281463850045,87.80124962808688,95.65217391304348,4.3478260869565215,0,0,0,0,23,0.7051999994439073
9999592,Acer,saccharinum,Broadleaf,2006-01-01,6057,481308.02,5456583.97,14.26,14.26,5.0613363533408835,4.55676624595757,0.5580946414299429,2.4057617306801715,0.6614773741591963,52.66138165345413,61.041902604756515,0,0,0,0.2740000000000001,0.6,0.63,0.6670000000000005,4.03,4.838000000000001,5.71,6.051,6.44,6.74,7.078000000000001,7.545000000000002,8.042,8.561000000000002,14.16,14.19,39.046538024971625,39.046538024971625,41.20317820658343,50.05675368898979,70.71509648127129,85.1305334846765,87.85471055618615,88.53575482406356,88.53575482406356,868898,1620,984.0294450736127,280.91067736170896,-1.0656304389722715,4.18690551267164,17.563626570667672,17.563626570667672,33.175125273622456,50.4436654244802,70.50873635340396,89.95325112959173,83.80520951302378,15.628539071347678,0.5662514156285391,0,0,15.968289920724802,883,29.890100001292396
4433,Pseudotsuga,menziesii,Coniferous,NA,9749,481626.74,5456276.3,24.62,24.62,11.821013640010698,6.399785063988475,-0.2010441949526907,2.0731036376748047,0.9605072192069128,52.2332174378176,89.94383525006685,0.42,1.9400000000000004,4.22,5.91,6.795,8.16,9.14,10.43,11.4,12.46,13.129000000000003,14.27,15.200000000000001,15.906000000000004,16.915000000000006,17.84,19.03,19.990000000000002,21.313,10.513643659711075,17.522739432851793,27.90262172284644,37.45318352059925,49.38469769930444,61.95826645264847,76.05671482075977,88.0684858212948,96.70947030497592,2552402,1469,682.6429526611394,269.92663447576297,-0.4686049665662854,2.457727417784961,2.5262870033795615,10.156785647401938,27.04738516895066,46.629958760414695,67.51029030693441,89.1712590728263,67.07675849157528,27.066060443968976,5.349023803155925,0.5081572612998128,0,1.9256485691361327,3739,120.67020000224952
4901,Pseudotsuga,menziesii,Coniferous,NA,4031,481234.14,5456720.82,27.14,27.14,10.268285893416929,6.597612874696769,-0.084610279123335,2.259381387825145,NA,54.63322884012539,80.99059561128527,0,0,0.07,3.206000000000004,5.89,7,7.909000000000001,9.16,10.163000000000002,11.05,12.147000000000007,12.93,13.521000000000011,14.25,14.86,15.6,16.42,18.156000000000013,21.102999999999994,19.340273422801957,23.692462059450648,35.94631882603788,48.56390317320958,65.34554120155525,84.49767966888248,91.63426564655713,96.02408127430076,98.78339395459676,5469575,1670,685.8401253918495,295.2101080937553,-0.06668372139055263,2.7857655796153487,13.910422656239287,13.914554604333976,31.146094532024883,48.41335935607428,67.52221150637847,89.48998779612675,64.25078369905957,28.4012539184953,6.645768025078371,0.677115987460815,0.025078369905956112,12.476489028213166,7975,220.40040000734888
4366,Pseudotsuga,menziesii,Coniferous,NA,8514,481582.88,5456388.96,29.1,29.1,15.335425176383216,8.173799588747167,-0.5074142242053584,2.2464026945739457,0.8998245765544189,54.69736353509098,86.9662086891942,0,0,7.038,8.864,9.68,10.67,12.372,14.33,15.234000000000002,16.45,17.906000000000002,19.582000000000004,20.44,21.184,22.16,22.830000000000002,23.67,25.21,26.38,13.08063916759569,13.89817911557042,19.360832404310667,33.44481605351171,40.91415830546265,53.06577480490524,64.39985135637309,82.90598290598291,94.27722036417688,1984148,1619,736.7797994801336,304.4838167434391,0.014676630688417435,2.949017250432632,15.756939502496788,15.756939502496788,35.16259875775396,53.997232061318,72.29027270143155,91.21920340619752,70.81321945785369,25.584849610100257,3.4905310063126622,0.11139992573338284,0,10.991459339027108,2693,97.95240000769836
4427,Pseudotsuga,menziesii,Coniferous,NA,10064,481516.68,5456251.100000001,27.12,27.12,13.776059204440333,7.134123441028247,-0.29544544370675335,2.1518950253959876,0.9535348737305863,54.717853839037936,92.69195189639223,0,3.561,4.9015,6.38,8.0525,10.53,11.73,12.88,13.73,14.44,15.015500000000001,16.282000000000004,17.333000000000006,18.787,19.455000000000005,20.5,21.277000000000005,23.02,24.388999999999996,8.283202221193891,16.24248033317908,25.219805645534475,31.28181397501157,44.238778343359556,60.01850994909764,71.63350300786672,85.9787135585377,95.0948634891254,1450396,1342,670.8584643848288,254.44756165770207,-0.5372078944887463,2.5303124791030482,5.242292449786127,8.932526013585255,28.452505384736305,48.97276330050552,69.71675321774191,90.14662202598463,70.6290471785384,26.410730804810363,2.8214616096207217,0.13876040703052728,0,5.689176688251619,2162,86.74259999469864
